snapshot_date,origin,dest,airline,dep_date,days_to_dep,min_fare,currency
2025-03-27,LHR,BER,EW,2025-04-10,14,129.09,USD
2025-03-27,LHR,BER,U2,2025-04-10,14,121.91,USD
2025-03-11,LHR,BER,BA,2025-04-10,30,123.7,USD
2025-03-11,LHR,BER,LH,2025-04-10,30,131.5,USD
2025-03-11,LHR,BER,EW,2025-04-10,30,151.27,USD
2025-03-11,LHR,BER,U2,2025-04-10,30,127.29,USD
2025-02-09,LHR,BER,BA,2025-04-10,60,130.4,USD
2025-02-09,LHR,BER,LH,2025-04-10,60,126.75,USD
2025-02-09,LHR,BER,EW,2025-04-10,60,119.29,USD
2025-02-09,LHR,BER,U2,2025-04-10,60,124.47,USD
2025-01-10,LHR,BER,BA,2025-04-10,90,127.7,USD
2025-01-10,LHR,BER,LH,2025-04-10,90,116.52,USD
2025-01-10,LHR,BER,EW,2025-04-10,90,121.17,USD
2025-01-10,LHR,BER,U2,2025-04-10,90,144.71,USD
2025-04-10,LHR,BER,BA,2025-04-11,1,191.79,USD
2025-04-10,LHR,BER,LH,2025-04-11,1,183.63,USD
2025-04-10,LHR,BER,EW,2025-04-11,1,164.69,USD
2025-04-10,LHR,BER,U2,2025-04-11,1,160.83,USD
2025-04-08,LHR,BER,BA,2025-04-11,3,167.36,USD
2025-04-08,LHR,BER,LH,2025-04-11,3,132.95,USD
2025-04-08,LHR,BER,EW,2025-04-11,3,187.96,USD
2025-04-08,LHR,BER,U2,2025-04-11,3,144.83,USD
2025-04-04,LHR,BER,BA,2025-04-11,7,159.5,USD
2025-04-04,LHR,BER,LH,2025-04-11,7,131.74,USD
2025-04-04,LHR,BER,EW,2025-04-11,7,153.96,USD
2025-04-04,LHR,BER,U2,2025-04-11,7,159.96,USD
2025-03-28,LHR,BER,BA,2025-04-11,14,146.57,USD
2025-03-28,LHR,BER,LH,2025-04-11,14,158.23,USD
2025-03-28,LHR,BER,EW,2025-04-11,14,113.55,USD
2025-03-28,LHR,BER,U2,2025-04-11,14,139.84,USD
2025-03-12,LHR,BER,BA,2025-04-11,30,78,USD
2025-03-12,LHR,BER,LH,2025-04-11,30,131.72,USD
2025-03-12,LHR,BER,EW,2025-04-11,30,115.1,USD
2025-03-12,LHR,BER,U2,2025-04-11,30,143.15,USD
2025-02-10,LHR,BER,BA,2025-04-11,60,134.48,USD
2025-02-10,LHR,BER,LH,2025-04-11,60,113.73,USD
2025-02-10,LHR,BER,EW,2025-04-11,60,180.69,USD
2025-02-10,LHR,BER,U2,2025-04-11,60,146.67,USD
2025-01-11,LHR,BER,BA,2025-04-11,90,148.54,USD
2025-01-11,LHR,BER,LH,2025-04-11,90,128.52,USD
2025-01-11,LHR,BER,EW,2025-04-11,90,158.75,USD
2025-01-11,LHR,BER,U2,2025-04-11,90,116.66,USD
2025-04-11,LHR,BER,BA,2025-04-12,1,247.56,USD
2025-04-11,LHR,BER,LH,2025-04-12,1,216.43,USD
2025-04-11,LHR,BER,EW,2025-04-12,1,219.91,USD
2025-04-11,LHR,BER,U2,2025-04-12,1,188.46,USD
2025-04-09,LHR,BER,BA,2025-04-12,3,119.44,USD
2025-04-09,LHR,BER,LH,2025-04-12,3,154.51,USD
2025-04-09,LHR,BER,EW,2025-04-12,3,153.22,USD
2025-04-09,LHR,BER,U2,2025-04-12,3,128.26,USD
2025-04-05,LHR,BER,BA,2025-04-12,7,153.87,USD
2025-04-05,LHR,BER,LH,2025-04-12,7,134.04,USD
2025-04-05,LHR,BER,EW,2025-04-12,7,172.58,USD
2025-04-05,LHR,BER,U2,2025-04-12,7,130.97,USD
2025-03-29,LHR,BER,BA,2025-04-12,14,129.5,USD
2025-03-29,LHR,BER,LH,2025-04-12,14,137.75,USD
2025-03-29,LHR,BER,EW,2025-04-12,14,122.44,USD
2025-03-29,LHR,BER,U2,2025-04-12,14,157.11,USD
2025-03-13,LHR,BER,BA,2025-04-12,30,149.42,USD
2025-03-13,LHR,BER,LH,2025-04-12,30,144.47,USD
2025-03-13,LHR,BER,EW,2025-04-12,30,148.8,USD
2025-03-13,LHR,BER,U2,2025-04-12,30,145.32,USD
2025-02-11,LHR,BER,BA,2025-04-12,60,159.3,USD
2025-02-11,LHR,BER,LH,2025-04-12,60,166.05,USD
2025-02-11,LHR,BER,EW,2025-04-12,60,154.22,USD
2025-02-11,LHR,BER,U2,2025-04-12,60,132.18,USD
2025-01-12,LHR,BER,BA,2025-04-12,90,168.6,USD
2025-01-12,LHR,BER,LH,2025-04-12,90,154.64,USD
2025-01-12,LHR,BER,EW,2025-04-12,90,155.01,USD
2025-01-12,LHR,BER,U2,2025-04-12,90,147.72,USD
2025-04-12,LHR,BER,BA,2025-04-13,1,178.12,USD
2025-04-12,LHR,BER,LH,2025-04-13,1,217.8,USD
2025-04-12,LHR,BER,EW,2025-04-13,1,213.09,USD
2025-04-12,LHR,BER,U2,2025-04-13,1,196.52,USD
2025-04-10,LHR,BER,BA,2025-04-13,3,135.68,USD
2025-04-10,LHR,BER,LH,2025-04-13,3,172.18,USD
2025-04-10,LHR,BER,EW,2025-04-13,3,158,USD
2025-04-10,LHR,BER,U2,2025-04-13,3,124.58,USD
2025-04-06,LHR,BER,BA,2025-04-13,7,140.46,USD
2025-04-06,LHR,BER,LH,2025-04-13,7,171.17,USD
2025-04-06,LHR,BER,EW,2025-04-13,7,156.24,USD
2025-04-06,LHR,BER,U2,2025-04-13,7,152.78,USD
2025-03-30,LHR,BER,BA,2025-04-13,14,117.42,USD
2025-03-30,LHR,BER,LH,2025-04-13,14,124.7,USD
2025-03-30,LHR,BER,EW,2025-04-13,14,154.93,USD
2025-03-30,LHR,BER,U2,2025-04-13,14,140.24,USD
2025-03-14,LHR,BER,BA,2025-04-13,30,137.29,USD
2025-03-14,LHR,BER,LH,2025-04-13,30,113.78,USD
2025-03-14,LHR,BER,EW,2025-04-13,30,148.22,USD
2025-03-14,LHR,BER,U2,2025-04-13,30,152.99,USD
2025-02-12,LHR,BER,BA,2025-04-13,60,123.09,USD
2025-02-12,LHR,BER,LH,2025-04-13,60,145.24,USD
2025-02-12,LHR,BER,EW,2025-04-13,60,159.87,USD
2025-02-12,LHR,BER,U2,2025-04-13,60,137.16,USD
2025-01-13,LHR,BER,BA,2025-04-13,90,138.06,USD
2025-01-13,LHR,BER,LH,2025-04-13,90,155.9,USD
2025-01-13,LHR,BER,EW,2025-04-13,90,160.48,USD
2025-01-13,LHR,BER,U2,2025-04-13,90,107.91,USD
2025-04-13,LHR,BER,BA,2025-04-14,1,184.15,USD
2025-04-13,LHR,BER,LH,2025-04-14,1,170.03,USD
2025-04-13,LHR,BER,EW,2025-04-14,1,134.38,USD
2025-04-13,LHR,BER,U2,2025-04-14,1,186,USD
2025-04-11,LHR,BER,BA,2025-04-14,3,120.7,USD
2025-04-11,LHR,BER,LH,2025-04-14,3,131.62,USD
2025-04-11,LHR,BER,EW,2025-04-14,3,124.92,USD
2025-04-11,LHR,BER,U2,2025-04-14,3,110.18,USD
2025-04-07,LHR,BER,BA,2025-04-14,7,155.54,USD
2025-04-07,LHR,BER,LH,2025-04-14,7,120.39,USD
2025-04-07,LHR,BER,EW,2025-04-14,7,101.17,USD
2025-04-07,LHR,BER,U2,2025-04-14,7,129.48,USD
2025-03-31,LHR,BER,BA,2025-04-14,14,125.82,USD
2025-03-31,LHR,BER,LH,2025-04-14,14,126.02,USD
2025-03-31,LHR,BER,EW,2025-04-14,14,133.7,USD
2025-03-31,LHR,BER,U2,2025-04-14,14,103.35,USD
2025-03-15,LHR,BER,BA,2025-04-14,30,102.66,USD
2025-03-15,LHR,BER,LH,2025-04-14,30,122.99,USD
2025-03-15,LHR,BER,EW,2025-04-14,30,100.53,USD
2025-03-15,LHR,BER,U2,2025-04-14,30,125.86,USD
2025-02-13,LHR,BER,BA,2025-04-14,60,110.85,USD
2025-02-13,LHR,BER,LH,2025-04-14,60,104.9,USD
2025-02-13,LHR,BER,EW,2025-04-14,60,108.88,USD
2025-02-13,LHR,BER,U2,2025-04-14,60,122.41,USD
2025-01-14,LHR,BER,BA,2025-04-14,90,133.63,USD
2025-01-14,LHR,BER,LH,2025-04-14,90,129.79,USD
2025-01-14,LHR,BER,EW,2025-04-14,90,115.2,USD
2025-01-14,LHR,BER,U2,2025-04-14,90,117.66,USD
2025-04-14,LHR,BER,BA,2025-04-15,1,187.2,USD
2025-04-14,LHR,BER,LH,2025-04-15,1,161.51,USD
2025-04-14,LHR,BER,EW,2025-04-15,1,176.49,USD
2025-04-14,LHR,BER,U2,2025-04-15,1,190.9,USD
2025-04-12,LHR,BER,BA,2025-04-15,3,154.19,USD
2025-04-12,LHR,BER,LH,2025-04-15,3,151.62,USD
2025-04-12,LHR,BER,EW,2025-04-15,3,144.28,USD
2025-04-12,LHR,BER,U2,2025-04-15,3,118.21,USD
2025-04-08,LHR,BER,BA,2025-04-15,7,129.98,USD
2025-04-08,LHR,BER,LH,2025-04-15,7,130.43,USD
2025-04-08,LHR,BER,EW,2025-04-15,7,123.22,USD
2025-04-08,LHR,BER,U2,2025-04-15,7,131.18,USD
2025-04-01,LHR,BER,BA,2025-04-15,14,123.07,USD
2025-04-01,LHR,BER,LH,2025-04-15,14,130.83,USD
2025-04-01,LHR,BER,EW,2025-04-15,14,135.69,USD
2025-04-01,LHR,BER,U2,2025-04-15,14,111.36,USD
2025-03-16,LHR,BER,BA,2025-04-15,30,128.83,USD
2025-03-16,LHR,BER,LH,2025-04-15,30,109.64,USD
2025-03-16,LHR,BER,EW,2025-04-15,30,120.64,USD
2025-03-16,LHR,BER,U2,2025-04-15,30,101.49,USD
2025-02-14,LHR,BER,BA,2025-04-15,60,101.6,USD
2025-02-14,LHR,BER,LH,2025-04-15,60,121.97,USD
2025-02-14,LHR,BER,EW,2025-04-15,60,119.57,USD
2025-02-14,LHR,BER,U2,2025-04-15,60,123.61,USD
2025-01-15,LHR,BER,BA,2025-04-15,90,137.81,USD
2025-01-15,LHR,BER,LH,2025-04-15,90,127.71,USD
2025-01-15,LHR,BER,EW,2025-04-15,90,123.96,USD
2025-01-15,LHR,BER,U2,2025-04-15,90,130.67,USD
2025-04-15,LHR,BER,BA,2025-04-16,1,160.98,USD
2025-04-15,LHR,BER,LH,2025-04-16,1,165.24,USD
2025-04-15,LHR,BER,EW,2025-04-16,1,147.06,USD
2025-04-15,LHR,BER,U2,2025-04-16,1,165.51,USD
2025-04-13,LHR,BER,BA,2025-04-16,3,145.21,USD
2025-04-13,LHR,BER,LH,2025-04-16,3,141.43,USD
2025-04-13,LHR,BER,EW,2025-04-16,3,153.39,USD
2025-04-13,LHR,BER,U2,2025-04-16,3,130.23,USD
2025-04-09,LHR,BER,BA,2025-04-16,7,134.56,USD
2025-04-09,LHR,BER,LH,2025-04-16,7,146.39,USD
2025-04-09,LHR,BER,EW,2025-04-16,7,118.89,USD
2025-04-09,LHR,BER,U2,2025-04-16,7,120.59,USD
2025-04-02,LHR,BER,BA,2025-04-16,14,112.12,USD
2025-04-02,LHR,BER,LH,2025-04-16,14,99.59,USD
2025-04-02,LHR,BER,EW,2025-04-16,14,132.18,USD
2025-04-02,LHR,BER,U2,2025-04-16,14,127.43,USD
2025-03-17,LHR,BER,BA,2025-04-16,30,116.33,USD
2025-03-17,LHR,BER,LH,2025-04-16,30,87.54,USD
2025-03-17,LHR,BER,EW,2025-04-16,30,131.08,USD
2025-03-17,LHR,BER,U2,2025-04-16,30,115.28,USD
2025-02-15,LHR,BER,BA,2025-04-16,60,116.01,USD
2025-02-15,LHR,BER,LH,2025-04-16,60,130.69,USD
2025-02-15,LHR,BER,EW,2025-04-16,60,108.24,USD
2025-02-15,LHR,BER,U2,2025-04-16,60,140.26,USD
2025-01-16,LHR,BER,BA,2025-04-16,90,110.88,USD
2025-01-16,LHR,BER,LH,2025-04-16,90,123.87,USD
2025-01-16,LHR,BER,EW,2025-04-16,90,122.54,USD
2025-01-16,LHR,BER,U2,2025-04-16,90,135.23,USD
2025-04-16,LHR,BER,BA,2025-04-17,1,159.81,USD
2025-04-16,LHR,BER,LH,2025-04-17,1,183.6,USD
2025-04-16,LHR,BER,EW,2025-04-17,1,145.4,USD
2025-04-16,LHR,BER,U2,2025-04-17,1,151.06,USD
2025-04-14,LHR,BER,BA,2025-04-17,3,157.35,USD
2025-04-14,LHR,BER,LH,2025-04-17,3,163.02,USD
2025-04-14,LHR,BER,EW,2025-04-17,3,116.15,USD
2025-04-14,LHR,BER,U2,2025-04-17,3,155.46,USD
2025-04-10,LHR,BER,BA,2025-04-17,7,153.66,USD
2025-04-10,LHR,BER,LH,2025-04-17,7,136.16,USD
2025-04-10,LHR,BER,EW,2025-04-17,7,130.63,USD
2025-04-10,LHR,BER,U2,2025-04-17,7,105.89,USD
2025-04-03,LHR,BER,BA,2025-04-17,14,143.15,USD
2025-04-03,LHR,BER,LH,2025-04-17,14,114.91,USD
2025-04-03,LHR,BER,EW,2025-04-17,14,109.45,USD
2025-04-03,LHR,BER,U2,2025-04-17,14,142.59,USD
2025-03-18,LHR,BER,BA,2025-04-17,30,122.74,USD
2025-03-18,LHR,BER,LH,2025-04-17,30,116.82,USD
2025-03-18,LHR,BER,EW,2025-04-17,30,122.87,USD
2025-03-18,LHR,BER,U2,2025-04-17,30,120.98,USD
2025-02-16,LHR,BER,BA,2025-04-17,60,111.87,USD
2025-02-16,LHR,BER,LH,2025-04-17,60,107.74,USD
2025-02-16,LHR,BER,EW,2025-04-17,60,112.35,USD
2025-02-16,LHR,BER,U2,2025-04-17,60,120.75,USD
2025-01-17,LHR,BER,BA,2025-04-17,90,108.63,USD
2025-01-17,LHR,BER,LH,2025-04-17,90,94.55,USD
2025-01-17,LHR,BER,EW,2025-04-17,90,113.01,USD
2025-01-17,LHR,BER,U2,2025-04-17,90,110.1,USD
2025-04-17,LHR,BER,BA,2025-04-18,1,188.35,USD
2025-04-17,LHR,BER,LH,2025-04-18,1,208.8,USD
2025-04-17,LHR,BER,EW,2025-04-18,1,174.61,USD
2025-04-17,LHR,BER,U2,2025-04-18,1,181.07,USD
2025-04-15,LHR,BER,BA,2025-04-18,3,182.98,USD
2025-04-15,LHR,BER,LH,2025-04-18,3,162.45,USD
2025-04-15,LHR,BER,EW,2025-04-18,3,187.7,USD
2025-04-15,LHR,BER,U2,2025-04-18,3,181.35,USD
2025-04-11,LHR,BER,BA,2025-04-18,7,135.16,USD
2025-04-11,LHR,BER,LH,2025-04-18,7,146.32,USD
2025-04-11,LHR,BER,EW,2025-04-18,7,135.32,USD
2025-04-11,LHR,BER,U2,2025-04-18,7,151.87,USD
2025-04-04,LHR,BER,BA,2025-04-18,14,133.64,USD
2025-04-04,LHR,BER,LH,2025-04-18,14,111.75,USD
2025-04-04,LHR,BER,EW,2025-04-18,14,152.54,USD
2025-04-04,LHR,BER,U2,2025-04-18,14,158.19,USD
2025-03-19,LHR,BER,BA,2025-04-18,30,157.74,USD
2025-03-19,LHR,BER,LH,2025-04-18,30,136.34,USD
2025-03-19,LHR,BER,EW,2025-04-18,30,119.35,USD
2025-03-19,LHR,BER,U2,2025-04-18,30,124.25,USD
2025-02-17,LHR,BER,BA,2025-04-18,60,135.63,USD
2025-02-17,LHR,BER,LH,2025-04-18,60,136.76,USD
2025-02-17,LHR,BER,EW,2025-04-18,60,130.75,USD
2025-02-17,LHR,BER,U2,2025-04-18,60,135.64,USD
2025-01-18,LHR,BER,BA,2025-04-18,90,142.91,USD
2025-01-18,LHR,BER,LH,2025-04-18,90,127.82,USD
2025-01-18,LHR,BER,EW,2025-04-18,90,118.01,USD
2025-01-18,LHR,BER,U2,2025-04-18,90,134.91,USD
2025-04-18,LHR,BER,BA,2025-04-19,1,186.32,USD
2025-04-18,LHR,BER,LH,2025-04-19,1,186.65,USD
2025-04-18,LHR,BER,EW,2025-04-19,1,192.27,USD
2025-04-18,LHR,BER,U2,2025-04-19,1,156.98,USD
2025-04-16,LHR,BER,BA,2025-04-19,3,135.93,USD
2025-04-16,LHR,BER,LH,2025-04-19,3,157.91,USD
2025-04-16,LHR,BER,EW,2025-04-19,3,157.32,USD
2025-04-16,LHR,BER,U2,2025-04-19,3,146.2,USD
2025-04-12,LHR,BER,BA,2025-04-19,7,153.28,USD
2025-04-12,LHR,BER,LH,2025-04-19,7,136.46,USD
2025-04-12,LHR,BER,EW,2025-04-19,7,137.84,USD
2025-04-12,LHR,BER,U2,2025-04-19,7,181.39,USD
2025-04-05,LHR,BER,BA,2025-04-19,14,132.48,USD
2025-04-05,LHR,BER,LH,2025-04-19,14,141.82,USD
2025-04-05,LHR,BER,EW,2025-04-19,14,171.72,USD
2025-04-05,LHR,BER,U2,2025-04-19,14,140.6,USD
2025-03-20,LHR,BER,BA,2025-04-19,30,143.67,USD
2025-03-20,LHR,BER,LH,2025-04-19,30,148.53,USD
2025-03-20,LHR,BER,EW,2025-04-19,30,144.93,USD
2025-03-20,LHR,BER,U2,2025-04-19,30,149.72,USD
2025-02-18,LHR,BER,BA,2025-04-19,60,150.09,USD
2025-02-18,LHR,BER,LH,2025-04-19,60,149.1,USD
2025-02-18,LHR,BER,EW,2025-04-19,60,148.14,USD
2025-02-18,LHR,BER,U2,2025-04-19,60,136.59,USD
2025-01-19,LHR,BER,BA,2025-04-19,90,157.09,USD
2025-01-19,LHR,BER,LH,2025-04-19,90,151.97,USD
2025-01-19,LHR,BER,EW,2025-04-19,90,126.78,USD
2025-01-19,LHR,BER,U2,2025-04-19,90,125.27,USD
2025-04-19,LHR,BER,BA,2025-04-20,1,222.39,USD
2025-04-19,LHR,BER,LH,2025-04-20,1,208.35,USD
2025-04-19,LHR,BER,EW,2025-04-20,1,150.77,USD
2025-04-19,LHR,BER,U2,2025-04-20,1,174.59,USD
2025-04-17,LHR,BER,BA,2025-04-20,3,166.16,USD
2025-04-17,LHR,BER,LH,2025-04-20,3,124.5,USD
2025-04-17,LHR,BER,EW,2025-04-20,3,167.28,USD
2025-04-17,LHR,BER,U2,2025-04-20,3,104.8,USD
2025-04-13,LHR,BER,BA,2025-04-20,7,160.53,USD
2025-04-13,LHR,BER,LH,2025-04-20,7,147.67,USD
2025-04-13,LHR,BER,EW,2025-04-20,7,146.17,USD
2025-04-13,LHR,BER,U2,2025-04-20,7,152.7,USD
2025-04-06,LHR,BER,BA,2025-04-20,14,146.33,USD
2025-04-06,LHR,BER,LH,2025-04-20,14,167.19,USD
2025-04-06,LHR,BER,EW,2025-04-20,14,108.56,USD
2025-04-06,LHR,BER,U2,2025-04-20,14,132.91,USD
2025-03-21,LHR,BER,BA,2025-04-20,30,122.49,USD
2025-03-21,LHR,BER,LH,2025-04-20,30,146.29,USD
2025-03-21,LHR,BER,EW,2025-04-20,30,122.86,USD
2025-03-21,LHR,BER,U2,2025-04-20,30,144.54,USD
2025-02-19,LHR,BER,BA,2025-04-20,60,115.68,USD
2025-02-19,LHR,BER,LH,2025-04-20,60,113.36,USD
2025-02-19,LHR,BER,EW,2025-04-20,60,166.02,USD
2025-02-19,LHR,BER,U2,2025-04-20,60,147.17,USD
2025-01-20,LHR,BER,BA,2025-04-20,90,140.11,USD
2025-01-20,LHR,BER,LH,2025-04-20,90,144.25,USD
2025-01-20,LHR,BER,EW,2025-04-20,90,171.85,USD
2025-01-20,LHR,BER,U2,2025-04-20,90,109.1,USD
2025-04-20,LHR,BER,BA,2025-04-21,1,168,USD
2025-04-20,LHR,BER,LH,2025-04-21,1,164.28,USD
2025-04-20,LHR,BER,EW,2025-04-21,1,160.25,USD
2025-04-20,LHR,BER,U2,2025-04-21,1,148.51,USD
2025-04-18,LHR,BER,BA,2025-04-21,3,122.3,USD
2025-04-18,LHR,BER,LH,2025-04-21,3,131.89,USD
2025-04-18,LHR,BER,EW,2025-04-21,3,102.75,USD
2025-04-18,LHR,BER,U2,2025-04-21,3,139.34,USD
2025-04-14,LHR,BER,BA,2025-04-21,7,125.39,USD
2025-04-14,LHR,BER,LH,2025-04-21,7,113.33,USD
2025-04-14,LHR,BER,EW,2025-04-21,7,135.76,USD
2025-04-14,LHR,BER,U2,2025-04-21,7,139.91,USD
2025-04-07,LHR,BER,BA,2025-04-21,14,122.92,USD
2025-04-07,LHR,BER,LH,2025-04-21,14,112.07,USD
2025-04-07,LHR,BER,EW,2025-04-21,14,150.22,USD
2025-04-07,LHR,BER,U2,2025-04-21,14,151.37,USD
2025-03-22,LHR,BER,BA,2025-04-21,30,151.85,USD
2025-03-22,LHR,BER,LH,2025-04-21,30,125,USD
2025-03-22,LHR,BER,EW,2025-04-21,30,121.07,USD
2025-03-22,LHR,BER,U2,2025-04-21,30,143.21,USD
2025-02-20,LHR,BER,BA,2025-04-21,60,121.86,USD
2025-02-20,LHR,BER,LH,2025-04-21,60,125.43,USD
2025-02-20,LHR,BER,EW,2025-04-21,60,115.15,USD
2025-02-20,LHR,BER,U2,2025-04-21,60,133.09,USD
2025-01-21,LHR,BER,BA,2025-04-21,90,97.14,USD
2025-01-21,LHR,BER,LH,2025-04-21,90,114.41,USD
2025-01-21,LHR,BER,EW,2025-04-21,90,100.92,USD
2025-01-21,LHR,BER,U2,2025-04-21,90,122.54,USD
2025-04-21,LHR,BER,BA,2025-04-22,1,173.2,USD
2025-04-21,LHR,BER,LH,2025-04-22,1,179.78,USD
2025-04-21,LHR,BER,EW,2025-04-22,1,170.92,USD
2025-04-21,LHR,BER,U2,2025-04-22,1,146.45,USD
2025-04-19,LHR,BER,BA,2025-04-22,3,135.94,USD
2025-04-19,LHR,BER,LH,2025-04-22,3,121.2,USD
2025-04-19,LHR,BER,EW,2025-04-22,3,141.2,USD
2025-04-19,LHR,BER,U2,2025-04-22,3,138.36,USD
2025-04-15,LHR,BER,BA,2025-04-22,7,138.13,USD
2025-04-15,LHR,BER,LH,2025-04-22,7,133.04,USD
2025-04-15,LHR,BER,EW,2025-04-22,7,112.54,USD
2025-04-15,LHR,BER,U2,2025-04-22,7,120.2,USD
2025-04-08,LHR,BER,BA,2025-04-22,14,99.36,USD
2025-04-08,LHR,BER,LH,2025-04-22,14,126.51,USD
2025-04-08,LHR,BER,EW,2025-04-22,14,131.56,USD
2025-04-08,LHR,BER,U2,2025-04-22,14,110.12,USD
2025-03-23,LHR,BER,BA,2025-04-22,30,146.04,USD
2025-03-23,LHR,BER,LH,2025-04-22,30,104.71,USD
2025-03-23,LHR,BER,EW,2025-04-22,30,99.02,USD
2025-03-23,LHR,BER,U2,2025-04-22,30,102.83,USD
2025-02-21,LHR,BER,BA,2025-04-22,60,132.51,USD
2025-02-21,LHR,BER,LH,2025-04-22,60,109.47,USD
2025-02-21,LHR,BER,EW,2025-04-22,60,105.82,USD
2025-02-21,LHR,BER,U2,2025-04-22,60,115.83,USD
2025-01-22,LHR,BER,BA,2025-04-22,90,121.14,USD
2025-01-22,LHR,BER,LH,2025-04-22,90,138.4,USD
2025-01-22,LHR,BER,EW,2025-04-22,90,113.64,USD
2025-01-22,LHR,BER,U2,2025-04-22,90,119.47,USD
2025-04-22,LHR,BER,BA,2025-04-23,1,166.86,USD
2025-04-22,LHR,BER,LH,2025-04-23,1,161.42,USD
2025-04-22,LHR,BER,EW,2025-04-23,1,195.32,USD
2025-04-22,LHR,BER,U2,2025-04-23,1,134.93,USD
2025-04-20,LHR,BER,BA,2025-04-23,3,151.22,USD
2025-04-20,LHR,BER,LH,2025-04-23,3,142.64,USD
2025-04-20,LHR,BER,EW,2025-04-23,3,147.52,USD
2025-04-20,LHR,BER,U2,2025-04-23,3,121.71,USD
2025-04-16,LHR,BER,BA,2025-04-23,7,167.58,USD
2025-04-16,LHR,BER,LH,2025-04-23,7,119.6,USD
2025-04-16,LHR,BER,EW,2025-04-23,7,108.08,USD
2025-04-16,LHR,BER,U2,2025-04-23,7,142.98,USD
2025-04-09,LHR,BER,BA,2025-04-23,14,126.79,USD
2025-04-09,LHR,BER,LH,2025-04-23,14,97.99,USD
2025-04-09,LHR,BER,EW,2025-04-23,14,112.1,USD
2025-04-09,LHR,BER,U2,2025-04-23,14,149.33,USD
2025-03-24,LHR,BER,BA,2025-04-23,30,117.62,USD
2025-03-24,LHR,BER,LH,2025-04-23,30,128.34,USD
2025-03-24,LHR,BER,EW,2025-04-23,30,134.73,USD
2025-03-24,LHR,BER,U2,2025-04-23,30,121.39,USD
2025-02-22,LHR,BER,BA,2025-04-23,60,127.15,USD
2025-02-22,LHR,BER,LH,2025-04-23,60,113.98,USD
2025-02-22,LHR,BER,EW,2025-04-23,60,106.62,USD
2025-02-22,LHR,BER,U2,2025-04-23,60,119.73,USD
2025-01-23,LHR,BER,BA,2025-04-23,90,109.52,USD
2025-01-23,LHR,BER,LH,2025-04-23,90,119.83,USD
2025-01-23,LHR,BER,EW,2025-04-23,90,103.46,USD
2025-01-23,LHR,BER,U2,2025-04-23,90,114.74,USD
2025-04-23,LHR,BER,BA,2025-04-24,1,153.08,USD
2025-04-23,LHR,BER,LH,2025-04-24,1,139.95,USD
2025-04-23,LHR,BER,EW,2025-04-24,1,176.68,USD
2025-04-23,LHR,BER,U2,2025-04-24,1,162.64,USD
2025-04-21,LHR,BER,BA,2025-04-24,3,126.15,USD
2025-04-21,LHR,BER,LH,2025-04-24,3,104.67,USD
2025-04-21,LHR,BER,EW,2025-04-24,3,118.17,USD
2025-04-21,LHR,BER,U2,2025-04-24,3,144.84,USD
2025-04-17,LHR,BER,BA,2025-04-24,7,149.94,USD
2025-04-17,LHR,BER,LH,2025-04-24,7,116.22,USD
2025-04-17,LHR,BER,EW,2025-04-24,7,123.29,USD
2025-04-17,LHR,BER,U2,2025-04-24,7,121.72,USD
2025-04-10,LHR,BER,BA,2025-04-24,14,120.44,USD
2025-04-10,LHR,BER,LH,2025-04-24,14,137.21,USD
2025-04-10,LHR,BER,EW,2025-04-24,14,106.78,USD
2025-04-10,LHR,BER,U2,2025-04-24,14,125.55,USD
2025-03-25,LHR,BER,BA,2025-04-24,30,133.31,USD
2025-03-25,LHR,BER,LH,2025-04-24,30,121.49,USD
2025-03-25,LHR,BER,EW,2025-04-24,30,138.64,USD
2025-03-25,LHR,BER,U2,2025-04-24,30,130.34,USD
2025-02-23,LHR,BER,BA,2025-04-24,60,137.65,USD
2025-02-23,LHR,BER,LH,2025-04-24,60,122.24,USD
2025-02-23,LHR,BER,EW,2025-04-24,60,116.69,USD
2025-02-23,LHR,BER,U2,2025-04-24,60,95.6,USD
2025-01-24,LHR,BER,BA,2025-04-24,90,136.16,USD
2025-01-24,LHR,BER,LH,2025-04-24,90,112.02,USD
2025-01-24,LHR,BER,EW,2025-04-24,90,112.88,USD
2025-01-24,LHR,BER,U2,2025-04-24,90,133.64,USD
2025-04-24,LHR,BER,BA,2025-04-25,1,232.99,USD
2025-04-24,LHR,BER,LH,2025-04-25,1,211.14,USD
2025-04-24,LHR,BER,EW,2025-04-25,1,202.07,USD
2025-04-24,LHR,BER,U2,2025-04-25,1,189.64,USD
2025-04-22,LHR,BER,BA,2025-04-25,3,197.31,USD
2025-04-22,LHR,BER,LH,2025-04-25,3,135.65,USD
2025-04-22,LHR,BER,EW,2025-04-25,3,163.57,USD
2025-04-22,LHR,BER,U2,2025-04-25,3,165.29,USD
2025-04-18,LHR,BER,BA,2025-04-25,7,154.5,USD
2025-04-18,LHR,BER,LH,2025-04-25,7,121.5,USD
2025-04-18,LHR,BER,EW,2025-04-25,7,150.96,USD
2025-04-18,LHR,BER,U2,2025-04-25,7,142.36,USD
2025-04-11,LHR,BER,BA,2025-04-25,14,112.29,USD
2025-04-11,LHR,BER,LH,2025-04-25,14,150.1,USD
2025-04-11,LHR,BER,EW,2025-04-25,14,161.99,USD
2025-04-11,LHR,BER,U2,2025-04-25,14,146.67,USD
2025-03-26,LHR,BER,BA,2025-04-25,30,173.16,USD
